cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
2.0,4,101,A,151,38,5.781593116099513e-06,5.781593116099513e-06,20000
2.0,4,11,B,151,38,3.548281604763332e-06,3.548281604763332e-06,20000
2.0,4,29,B,151,38,4.999730631374818e-06,4.999730631374818e-06,20000
2.0,4,47,B,151,38,5.132249990787666e-06,5.132249990787666e-06,20000
2.0,4,71,B,151,38,3.622412394577644e-06,3.622412394577644e-06,20000
2.0,4,101,B,151,38,5.155570127878438e-06,5.155570127878438e-06,20000
3.0,0,11,A,124,32,5.9011323136035806e-08,5.9011323136035806e-08,20000
3.0,0,29,A,124,32,1.412388525434306e-07,1.412388525434306e-07,20000
3.0,0,47,A,124,32,1.7342269474356828e-07,1.7342269474356828e-07,20000
3.0,0,71,A,124,32,1.3924216334466412e-07,1.3924216334466412e-07,20000
3.0,0,101,A,124,32,1.0734709934840206e-06,1.0734709934840206e-06,20000
3.0,0,11,B,124,32,1.7120160757543782e-06,1.7120160757543782e-06,20000
3.0,0,29,B,124,32,1.9283504990472582e-06,1.9283504990472582e-06,20000
3.0,0,47,B,124,32,2.659550101064758e-06,2.659550101064758e-06,20000
3.0,0,71,B,124,32,1.8289750352804282e-06,1.8289750352804282e-06,20000
3.0,0,101,B,124,32,2.6686077022318146e-06,2.6686077022318146e-06,20000
3.0,1,11,A,125,31,4.831441756866664e-08,4.831441756866664e-08,20000
3.0,1,29,A,125,31,9.235176215055879e-08,9.235176215055879e-08,20000
3.0,1,47,A,125,31,1.302312991651481e-07,1.302312991651481e-07,20000
3.0,1,71,A,125,31,1.2099275109965687e-07,1.2099275109965687e-07,20000
3.0,1,101,A,125,31,1.0157445715994826e-06,1.0157445715994826e-06,20000
3.0,1,11,B,125,31,1.7043332958653766e-06,1.7043332958653766e-06,20000
3.0,1,29,B,125,31,1.9000956557743188e-06,1.9000956557743188e-06,20000
3.0,1,47,B,125,31,2.6480389678071037e-06,2.6480389678071037e-06,20000
3.0,1,71,B,125,31,1.7323248969671196e-06,1.7323248969671196e-06,20000
3.0,1,101,B,125,31,2.616845574948006e-06,2.616845574948006e-06,20000
3.0,2,11,A,125,31,5.5565539819236626e-08,5.5565539819236626e-08,20000
3.0,2,29,A,125,31,1.4350181937599236e-07,1.4350181937599236e-07,20000
3.0,2,47,A,125,31,1.7247105758996647e-07,1.7247105758996647e-07,20000
3.0,2,71,A,125,31,1.4174964985593088e-07,1.4174964985593088e-07,20000
3.0,2,101,A,125,31,1.1198574754435578e-06,1.1198574754435578e-06,20000
3.0,2,11,B,125,31,1.7165934153043717e-06,1.7165934153043717e-06,20000
3.0,2,29,B,125,31,1.98093168355075e-06,1.98093168355075e-06,20000
3.0,2,47,B,125,31,2.7765967851178366e-06,2.7765967851178366e-06,20000
3.0,2,71,B,125,31,1.8780047671103884e-06,1.8780047671103884e-06,20000
3.0,2,101,B,125,31,2.745781662959082e-06,2.745781662959082e-06,20000
3.0,3,11,A,125,31,5.4123004258759886e-08,5.4123004258759886e-08,20000
3.0,3,29,A,125,31,1.346270829246952e-07,1.346270829246952e-07,20000
3.0,3,47,A,125,31,1.6647375695131313e-07,1.6647375695131313e-07,20000
3.0,3,71,A,125,31,1.4057191162548684e-07,1.4057191162548684e-07,20000
3.0,3,101,A,125,31,1.0901272165231705e-06,1.0901272165231705e-06,20000
3.0,3,11,B,125,31,1.7248774903402051e-06,1.7248774903402051e-06,20000
3.0,3,29,B,125,31,1.997978832651778e-06,1.997978832651778e-06,20000
3.0,3,47,B,125,31,2.805161961460628e-06,2.805161961460628e-06,20000
3.0,3,71,B,125,31,1.893943435622267e-06,1.893943435622267e-06,20000
3.0,3,101,B,125,31,2.7857579773652033e-06,2.7857579773652033e-06,20000
3.0,4,11,A,125,31,5.547345922401767e-08,5.547345922401767e-08,20000
3.0,4,29,A,125,31,1.3981690715050875e-07,1.3981690715050875e-07,20000
3.0,4,47,A,125,31,1.7278313378346662e-07,1.7278313378346662e-07,20000
3.0,4,71,A,125,31,1.4227483541794983e-07,1.4227483541794983e-07,20000
3.0,4,101,A,125,31,1.1091295406268075e-06,1.1091295406268075e-06,20000
3.0,4,11,B,125,31,1.7173240375862492e-06,1.7173240375862492e-06,20000
3.0,4,29,B,125,31,1.9839714377529822e-06,1.9839714377529822e-06,20000
3.0,4,47,B,125,31,2.7560146948991006e-06,2.7560146948991006e-06,20000
3.0,4,71,B,125,31,1.890364666776818e-06,1.890364666776818e-06,20000
3.0,4,101,B,125,31,2.7494702026919232e-06,2.7494702026919232e-06,20000
