cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
3.0,0,11,B,124,32,1.4471353530720187e-06,1.4471353530720187e-06,20000
3.0,0,29,B,124,32,1.723883187769374e-06,1.723883187769374e-06,20000
3.0,0,47,B,124,32,1.3553920811102838e-06,1.3553920811102838e-06,20000
3.0,0,71,B,124,32,1.6744803106422851e-06,1.6744803106422851e-06,20000
3.0,0,101,B,124,32,2.0441634043080054e-06,2.0441634043080054e-06,20000
3.0,1,11,A,125,31,8.944931948041561e-08,8.944931948041561e-08,20000
3.0,1,29,A,125,31,6.238400811492199e-07,6.238400811492199e-07,20000
3.0,1,47,A,125,31,2.5615736534629164e-07,2.5615736534629164e-07,20000
3.0,1,71,A,125,31,3.290967877891821e-07,3.290967877891821e-07,20000
3.0,1,101,A,125,31,1.2687096114147387e-07,1.2687096114147387e-07,20000
3.0,1,11,B,125,31,1.4906377358457441e-06,1.4906377358457441e-06,20000
3.0,1,29,B,125,31,1.7701717639226833e-06,1.7701717639226833e-06,20000
3.0,1,47,B,125,31,1.38987527231183e-06,1.38987527231183e-06,20000
3.0,1,71,B,125,31,1.715777201247491e-06,1.715777201247491e-06,20000
3.0,1,101,B,125,31,2.107209183313761e-06,2.107209183313761e-06,20000
3.0,2,11,A,125,31,1.0169167575296703e-07,1.0169167575296703e-07,20000
3.0,2,29,A,125,31,5.965330519800236e-07,5.965330519800236e-07,20000
3.0,2,47,A,125,31,3.2922622190144025e-07,3.2922622190144025e-07,20000
3.0,2,71,A,125,31,4.246915642576783e-07,4.246915642576783e-07,20000
3.0,2,101,A,125,31,1.515342470394758e-07,1.515342470394758e-07,20000
3.0,2,11,B,125,31,1.4871180292468076e-06,1.4871180292468076e-06,20000
3.0,2,29,B,125,31,1.8372518636268903e-06,1.8372518636268903e-06,20000
3.0,2,47,B,125,31,1.3931498462328136e-06,1.3931498462328136e-06,20000
3.0,2,71,B,125,31,1.7235127633426245e-06,1.7235127633426245e-06,20000
3.0,2,101,B,125,31,2.12842486142923e-06,2.12842486142923e-06,20000
3.0,3,11,A,125,31,1.0312623244802868e-07,1.0312623244802868e-07,20000
3.0,3,29,A,125,31,5.91343535080951e-07,5.91343535080951e-07,20000
3.0,3,47,A,125,31,3.3582349839163096e-07,3.3582349839163096e-07,20000
3.0,3,71,A,125,31,4.2917704928962076e-07,4.2917704928962076e-07,20000
3.0,3,101,A,125,31,1.5230052849150475e-07,1.5230052849150475e-07,20000
3.0,3,11,B,125,31,1.5129933099705146e-06,1.5129933099705146e-06,20000
3.0,3,29,B,125,31,1.8635901693616253e-06,1.8635901693616253e-06,20000
3.0,3,47,B,125,31,1.4237888725475654e-06,1.4237888725475654e-06,20000
3.0,3,71,B,125,31,1.7626787284567907e-06,1.7626787284567907e-06,20000
3.0,3,101,B,125,31,2.176372578547899e-06,2.176372578547899e-06,20000
3.0,4,11,A,125,31,1.0254486961752851e-07,1.0254486961752851e-07,20000
3.0,4,29,A,125,31,5.836086940532522e-07,5.836086940532522e-07,20000
3.0,4,47,A,125,31,3.307796119432572e-07,3.307796119432572e-07,20000
3.0,4,71,A,125,31,4.211641548271422e-07,4.211641548271422e-07,20000
3.0,4,101,A,125,31,1.518218823578448e-07,1.518218823578448e-07,20000
3.0,4,11,B,125,31,1.494737182516504e-06,1.494737182516504e-06,20000
3.0,4,29,B,125,31,1.850457555153779e-06,1.850457555153779e-06,20000
3.0,4,47,B,125,31,1.397256132863093e-06,1.397256132863093e-06,20000
3.0,4,71,B,125,31,1.726921327464232e-06,1.726921327464232e-06,20000
3.0,4,101,B,125,31,2.1376434005208486e-06,2.1376434005208486e-06,20000
