wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
336.572,0.0
336.807,0.0
337.042,0.0
337.276,0.0
337.511,0.0
337.746,0.0
337.981,0.0
338.216,0.0
338.45,0.0
338.685,0.0
338.92,0.0
339.155,0.0
339.39,0.0
339.624,0.0
339.859,0.0
340.094,0.0
340.329,0.0
340.564,0.0
340.798,0.0
341.033,0.0
341.268,0.0
341.503,0.0
341.738,0.0
341.972,0.0
342.207,0.0
342.442,0.0
342.677,0.0
342.912,0.0
343.146,0.0
343.381,0.0
343.616,0.0
343.851,0.0
344.086,0.0
344.32,0.0
344.555,0.0
344.79,0.0
345.025,0.0
345.26,0.0
345.494,0.0
345.729,0.0
345.964,0.0
346.199,0.0
346.434,0.0
346.668,0.0
346.903,0.0
347.138,0.0
347.373,0.0
347.608,0.0
347.842,0.0
348.077,0.0
348.312,0.0
348.547,0.0
348.782,0.0
349.016,0.0
349.251,0.0
349.486,0.0
349.721,0.0
349.956,0.0
350.19,0.0
350.425,0.0
350.66,0.0
